player_key,full_name,editorial_team_abbr,display_position,3PTM,AST,BLK,FG%,FGM/A,FT%,FTM/A,PTS,REB,ST,TO,editorial_player_key,editorial_team_full_name,editorial_team_key,editorial_team_url,eligible_positions,eligible_positions_to_add,has_player_notes,has_recent_player_notes,headshot,image_url,injury_note,is_keeper,is_undroppable,player_id,player_notes_last_timestamp,position_type,primary_position,status,status_full,uniform_number,url
454.p.10345,RaeQuan Battle,CHA,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10345,Charlotte Hornets,nba.t.30,https://sports.yahoo.com/nba/teams/charlotte/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10345,,P,SG,NA,Not Active,21,https://sports.yahoo.com/nba/players/10345
454.p.10354,Santiago Vescovi,GSW,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10354,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10354,,P,PG,NA,Not Active,27,https://sports.yahoo.com/nba/players/10354
454.p.10365,Jameer Nelson Jr.,SAS,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10365,San Antonio Spurs,nba.t.24,https://sports.yahoo.com/nba/teams/san-antonio/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10365,,P,PG,NA,Not Active,17,https://sports.yahoo.com/nba/players/10365
454.p.10372,David Jones,UTA,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10372,Utah Jazz,nba.t.26,https://sports.yahoo.com/nba/teams/utah/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10372,,P,SF,NA,Not Active,18,https://sports.yahoo.com/nba/players/10372
454.p.10378,Max Fiedler,PHI,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10378,Philadelphia 76ers,nba.t.20,https://sports.yahoo.com/nba/teams/philadelphia/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10378,,P,PF,NA,Not Active,51,https://sports.yahoo.com/nba/players/10378
454.p.10379,Judah Mintz,PHI,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10379,Philadelphia 76ers,nba.t.20,https://sports.yahoo.com/nba/teams/philadelphia/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/mweWWwZ0Uh4SgxxAGF.gIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10379.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/mweWWwZ0Uh4SgxxAGF.gIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10379.png,,"{'status': False, 'cost': False, 'kept': False}",0,10379,,P,SG,NA,Not Active,33,https://sports.yahoo.com/nba/players/10379
454.p.10380,Jordan Tucker,PHI,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10380,Philadelphia 76ers,nba.t.20,https://sports.yahoo.com/nba/teams/philadelphia/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10380,,P,SF,NA,Not Active,22,https://sports.yahoo.com/nba/players/10380
454.p.10386,Keisei Tominaga,IND,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10386,Indiana Pacers,nba.t.11,https://sports.yahoo.com/nba/teams/indiana/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10386,,P,PG,NA,Not Active,,https://sports.yahoo.com/nba/players/10386
454.p.6293,Charlie Brown Jr.,CHA,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.6293,Charlotte Hornets,nba.t.30,https://sports.yahoo.com/nba/teams/charlotte/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/_vY6g9OP_nIXorNl0W1LfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/6293.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/_vY6g9OP_nIXorNl0W1LfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/6293.png,,"{'status': False, 'cost': False, 'kept': False}",0,6293,,P,SG,NA,Not Active,4,https://sports.yahoo.com/nba/players/6293
454.p.10392,Tristan Enaruna,BOS,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10392,Boston Celtics,nba.t.2,https://sports.yahoo.com/nba/teams/boston/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/3bHPzhnp2ze1teLXDehLRA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10222024/10392.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/3bHPzhnp2ze1teLXDehLRA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10222024/10392.png,,"{'status': False, 'cost': False, 'kept': False}",0,10392,,P,SF,NA,Not Active,29,https://sports.yahoo.com/nba/players/10392
454.p.10394,Jamarion Sharp,DAL,C,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10394,Dallas Mavericks,nba.t.6,https://sports.yahoo.com/nba/teams/dallas/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/IgIuuLDfO21nIuXUv0KMlQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252024/10394.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/IgIuuLDfO21nIuXUv0KMlQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252024/10394.png,,"{'status': False, 'cost': False, 'kept': False}",0,10394,,P,C,NA,Not Active,33,https://sports.yahoo.com/nba/players/10394
454.p.10398,Gabe Osabuohien,CLE,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10398,Cleveland Cavaliers,nba.t.5,https://sports.yahoo.com/nba/teams/cleveland/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10398,,P,PF,NA,Not Active,,https://sports.yahoo.com/nba/players/10398
454.p.10399,Galen Robinson Jr.,NOP,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10399,New Orleans Pelicans,nba.t.3,https://sports.yahoo.com/nba/teams/new-orleans/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10399,,P,PG,NA,Not Active,,https://sports.yahoo.com/nba/players/10399
454.p.10400,Gabe McGlothan,DEN,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10400,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/gat7PSuH7eG__J4EXaNiEw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10400.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/gat7PSuH7eG__J4EXaNiEw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10400.png,,"{'status': False, 'cost': False, 'kept': False}",0,10400,,P,PF,NA,Not Active,30,https://sports.yahoo.com/nba/players/10400
454.p.10401,Jaylin Williams,DEN,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10401,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/M85MTcged_Vm6Z7KghZerQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10401.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/M85MTcged_Vm6Z7KghZerQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10401.png,,"{'status': False, 'cost': False, 'kept': False}",0,10401,,P,PF,NA,Not Active,10,https://sports.yahoo.com/nba/players/10401
454.p.10403,Jaedon LeDee,MIN,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10403,Minnesota Timberwolves,nba.t.16,https://sports.yahoo.com/nba/teams/minnesota/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10403,,P,PF,NA,Not Active,,https://sports.yahoo.com/nba/players/10403
454.p.10405,Tyler Polley,IND,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10405,Indiana Pacers,nba.t.11,https://sports.yahoo.com/nba/teams/indiana/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10405,,P,SF,NA,Not Active,,https://sports.yahoo.com/nba/players/10405
454.p.10406,Moses Wood,PHX,"SF,PF",-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10406,Phoenix Suns,nba.t.21,https://sports.yahoo.com/nba/teams/phoenix/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10406,,P,SF,NA,Not Active,17,https://sports.yahoo.com/nba/players/10406
454.p.10407,Max Abmas,UTA,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10407,Utah Jazz,nba.t.26,https://sports.yahoo.com/nba/teams/utah/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10407,,P,PG,NA,Not Active,30,https://sports.yahoo.com/nba/players/10407
454.p.10408,Marcus Domask,CHI,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10408,Chicago Bulls,nba.t.4,https://sports.yahoo.com/nba/teams/chicago/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/fGe3llqNQKtPOBE3YH9ZyA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/10408.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/fGe3llqNQKtPOBE3YH9ZyA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/10408.png,,"{'status': False, 'cost': False, 'kept': False}",0,10408,,P,SF,NA,Not Active,12,https://sports.yahoo.com/nba/players/10408
454.p.10412,Cormac Ryan,OKC,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10412,Oklahoma City Thunder,nba.t.25,https://sports.yahoo.com/nba/teams/oklahoma-city/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/OPjd.I8ex9bOjAgSexnt4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10412.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/OPjd.I8ex9bOjAgSexnt4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10412.png,,"{'status': False, 'cost': False, 'kept': False}",0,10412,,P,SG,NA,Not Active,30,https://sports.yahoo.com/nba/players/10412
